Day,Keyword,Match type,Region,Avg. CPC,Cost,Conv. value,Clicks,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,EPC,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49
2025-11-08,stanford ai professional program,Phrase match,USA,1.39,1.39,0.0,1,Saturday,1,Nov,0,93,Medium,56.0,3.13,9.16,6.175867270105761,6.514364763991999,6.4469027861288,0.19882311987885082,0.04605605260843592,0.0,-0.79977375,-0.12088036,0.054807544,0.059285026,-0.059803966,-0.22729279,0.0060040564,-0.0059697353,0.23494901,0.14866413,-0.10334017,-0.15458424,0.0470272,0.1475341,0.13937394,0.03633905,0.08063432,-0.21360971,0.03402666,-0.019835927,0.09893481,-0.09921404,0.01974322,0.007624452,-0.051269505,-0.013650285,0.037400436,-0.0426669,0.019820608,-0.059000805,0.09090275,0.12128682,0.0033570156,0.004490889,-0.065770224,-0.0034322888,0.0016760643,-0.08347714,-0.013898156,0.014339697,-0.010506264,0.02209188,0.050481327,0.022700569,0.02975921,-0.042237878,0.015539071,-0.0072686714,-0.039197918,-0.02783674
2025-11-09,mit professional development,Broad match,USA,1.25,46.25,200.0,37,Sunday,1,Nov,0,92,Medium,62.0,1.88,6.47,3.044522437723423,3.3041656155645724,3.4156738870613856,0.0,-0.0510682593673578,5.405405405405405,-0.37538022,-0.2525494,0.06872394,-0.331641,-0.4753486,-0.058274157,0.10832121,-0.19235232,0.04384329,-0.22695626,0.20372601,0.041225247,-0.03340502,-0.00405816,0.1760052,0.10060816,0.15651555,-0.1287904,-0.073744245,0.059688408,-0.080338985,-0.06701471,-0.059729926,-0.075795665,-0.2817204,0.09094183,0.071457624,0.05544113,-0.047288932,-0.07164138,0.12770602,0.115353726,0.06588035,-0.005921535,-0.096833795,-0.099875815,-0.12300285,0.056647655,0.060588058,-0.0378807,0.006432771,-0.011086362,-0.043586034,-0.077122055,0.03949363,-0.023240723,-0.022066612,-0.002297939,0.014960912,-0.050040785
2025-11-09,generative ai course,Broad match,USA,1.24,6.2,0.0,5,Sunday,1,Nov,0,92,High,80.0,4.81,13.33,6.78105762593618,7.501554805740729,7.564762616403382,-0.612752117708748,-0.06752128078129402,0.0,-0.89385045,0.40056634,-0.026819097,-0.026851378,-0.04426773,0.10295371,-0.041688267,0.009813045,0.06826508,0.03852418,-0.017735109,-0.012833766,0.015896095,-0.049043328,-0.038505048,-0.026087103,-0.01729571,0.055957507,-0.0061886115,0.0037903362,-0.023484021,0.011406742,-0.003650042,0.0188584,-0.020133492,-0.01879789,0.053549856,-0.004924215,0.027243251,-0.012926648,-0.002487386,0.0031853227,0.008778582,0.040482983,-0.010877721,-0.026392281,-0.012270954,0.01644185,0.009358913,-0.013790691,-0.002812547,0.0058890097,7.382296e-05,0.018267328,-0.007876239,-0.006670033,0.020064127,0.004962507,-0.0015957888,0.006929718
2025-11-09,generative ai courses,Broad match,USA,2.54,2.54,0.0,1,Sunday,1,Nov,0,92,High,80.0,4.81,13.33,6.78105762593618,7.501554805740729,7.564762616403382,-0.612752117708748,-0.06752128078129402,0.0,-0.8830245,0.3832556,-0.099619284,-0.045816954,-0.010327749,0.16890034,-0.013655283,-0.015939461,-0.0022390024,-0.002257577,-0.004370145,0.049989767,0.01047354,-0.027436133,0.041323297,-0.016538063,-0.006127705,0.04093107,-0.053647187,-0.03400562,-0.014255004,-0.0030721077,0.056925006,0.03460699,-0.053520307,0.024338199,-0.034350578,-0.017409965,0.021481859,0.052652616,-0.022913331,0.009501436,-0.023938477,-0.034488883,-0.04081403,-0.010333475,0.02302992,-0.024674123,0.0048184125,-0.031381775,0.011474042,0.03246579,-0.0064433226,0.004068131,0.0015992873,-0.023300488,-0.013799715,-0.0035382854,0.0036601725,0.0062019033
2025-11-09,generative ai online course,Broad match,USA,0.72,0.72,0.0,1,Sunday,1,Nov,0,92,High,67.0,5.0,13.97,3.9318256327243257,3.7658794899779324,4.000500581036048,-0.49783842823917945,-0.13020422876829868,0.0,-0.84263146,0.38819212,-0.21244818,-0.008872497,0.12256497,-0.13413566,0.14193887,-0.0990394,-0.018988714,-0.073367156,-0.041968457,0.006616989,-0.022543058,-0.0021305361,-0.07205665,0.04723354,-0.0069876737,0.025741015,0.0017700798,0.033016246,0.00065999967,0.021563722,-0.022261845,-0.035436712,0.01325893,0.004561412,0.049804118,-0.01057187,-0.017883826,-0.010811311,0.018110635,-0.028570104,0.017424349,0.024791127,-0.020771526,-0.010060393,-0.017385848,0.041459635,0.011365301,-0.025875242,-0.0046663107,-0.005676258,0.021743666,0.005972624,0.0090016825,0.0058337417,0.032359965,0.030959237,0.015377328,0.005494188
2025-11-09,online ai and ml courses,Phrase match,USA,1.02,13.26,400.0,13,Sunday,1,Nov,0,92,Medium,51.0,4.64,14.89,2.3978952727983707,2.3978952727983707,2.613437661106721,0.0,-0.11085037113000873,30.76923076923077,-0.79149777,-0.07619954,-0.3279015,0.13039978,0.12392062,-0.13972135,0.2679576,-0.08036223,-0.13169214,-0.068188645,-0.10668091,0.0669835,-0.08153688,-0.07583848,0.011718704,-0.06972528,0.05764564,-0.05822395,0.023018062,-0.039668407,0.036902145,-0.062231813,-0.0110527435,-0.0245279,0.022847466,0.01743407,-0.07085095,0.026338417,-0.0819026,0.077150926,-0.045696102,-0.05620865,-0.016997587,-0.03719619,-0.010759396,0.011991871,-0.0932423,-0.049423072,0.029804949,-0.06211083,-0.041515842,-0.04355997,-0.04493101,0.05103982,-0.014914354,-0.02759497,-0.04480869,0.07690362,-0.02252918,-0.010456209
2025-11-09,mit xpro ai,Broad match,USA,1.17,90.08999999999999,800.0,77,Sunday,1,Nov,0,92,High,80.0,5.35,22.88,4.2626798770413155,4.428132963358339,4.290264046146995,0.2481796294755343,0.0709040145658335,10.38961038961039,-0.67598206,-0.17021516,0.19376601,-0.16019255,-0.31448793,-0.17645407,0.004187461,-0.08360307,-0.18391351,0.027110364,0.03898,-0.03159897,0.063380815,-0.06511065,-0.13507672,0.12053776,-0.011933105,0.12937059,0.34614703,0.09520848,0.12685513,-0.04367578,0.21497446,0.03076679,0.06498158,0.0696489,0.027416952,-0.025756957,0.019255372,0.00917262,-0.026918365,0.042867992,0.03275829,-0.04562319,-0.046137538,0.051974334,0.0051244595,-0.00975636,-0.02447994,-0.004123648,-0.010209127,-0.0024704742,-0.015221768,-0.019717598,0.000745681,-0.025768487,-0.007835014,-0.024053551,-0.0039831805,-0.022635998
2025-11-09,mit artificial intelligence course,Phrase match,USA,0.97,5.82,0.0,6,Sunday,1,Nov,0,92,High,80.0,6.34,22.72,4.51085950651685,4.723049866069117,4.835904878223643,0.19867069479548416,-0.07170998848323218,0.0,-0.83090436,-0.21184501,-0.15050258,-0.11202745,-0.33035472,-0.18532336,-0.05041544,0.131774,-0.07829399,-0.018933628,0.048729546,-0.021477073,-0.020959765,-0.01996285,0.10663749,-0.026434816,-0.043276414,0.09844232,-0.120272666,0.021385945,0.0051340177,0.028591476,-0.056610893,-0.019216718,0.026051523,-0.010646032,-0.01496502,-0.039971206,0.0062416177,-0.0020950965,-0.0052666953,-0.03730888,0.006268678,-0.039008565,0.024409648,-0.009104964,0.015659684,0.005875607,-0.025568103,-0.015692433,0.014793593,0.012128045,0.00760099,-0.017660655,0.010663558,0.054906387,0.035288468,0.0054508965,-0.01873821,-0.0031710216
2025-11-09,generative ai certificate course,Broad match,USA,1.26,32.76,200.0,26,Sunday,1,Nov,0,92,High,88.0,5.96,15.94,3.9318256327243257,4.042110380829989,4.152395128935653,0.0,-0.0756238272724548,7.6923076923076925,-0.87808806,0.08202011,-0.07269953,-0.3143962,0.075089484,0.18882842,-0.0054920563,-0.0473268,0.110803865,-0.063575864,-0.027350955,-0.11228088,-0.014623555,-0.025860677,-0.015779572,0.006576234,-0.10790366,0.007754456,-0.008079657,0.07371159,-0.07600594,-0.0148897655,0.049449373,-0.032273468,-0.01780772,-0.02492135,-0.019823216,-0.031923678,0.017224887,0.01951585,-0.010799881,-0.018560452,-0.029068653,0.03165106,0.02592783,-0.022050256,0.026278272,0.0016856788,0.02750164,0.035304744,0.0036633853,-0.04132914,0.0025035136,0.022244424,-0.050733056,0.028226146,0.038583852,0.021407371,-0.007435076,0.0147165675
2025-11-09,generative ai fundamentals course,Broad match,USA,1.04,3.12,0.0,3,Sunday,1,Nov,0,92,Medium,35.0,3.81,14.11,3.044522437723423,3.599933347231539,3.452049481398056,0.0,0.06986177891565143,0.0,-0.8536987,0.37054548,0.04697437,-0.007244504,-0.023862168,0.049436133,-0.085279524,0.12386855,0.016103351,-0.01261153,-0.04299196,-0.108778425,0.016352292,0.029826725,0.036984093,0.027777381,0.046094727,-0.01853321,0.034781378,0.026242893,0.0321449,0.07748277,-0.019476326,-0.039039485,-0.072206765,-0.08058503,0.043042302,0.06463565,-0.0033781198,0.060486145,-0.0033223992,-0.047585044,-0.03228316,0.011989889,0.006204195,0.031890735,0.041826006,0.09062692,-0.07771864,-0.0065430207,-0.020077506,-0.12521957,-0.08901991,-0.030882433,-0.030089837,-0.0058336877,0.070816465,-0.017875154,-0.037427213,-0.02639321
2025-11-09,generative ai online course,Broad match,USA,0.67,2.68,0.0,4,Sunday,1,Nov,0,92,High,67.0,5.0,13.97,3.9318256327243257,3.7658794899779324,4.000500581036048,-0.49783842823917945,-0.13020422876829868,0.0,-0.84263146,0.38819212,-0.21244818,-0.008872497,0.12256497,-0.13413566,0.14193887,-0.0990394,-0.018988714,-0.073367156,-0.041968457,0.006616989,-0.022543058,-0.0021305361,-0.07205665,0.04723354,-0.0069876737,0.025741015,0.0017700798,0.033016246,0.00065999967,0.021563722,-0.022261845,-0.035436712,0.01325893,0.004561412,0.049804118,-0.01057187,-0.017883826,-0.010811311,0.018110635,-0.028570104,0.017424349,0.024791127,-0.020771526,-0.010060393,-0.017385848,0.041459635,0.011365301,-0.025875242,-0.0046663107,-0.005676258,0.021743666,0.005972624,0.0090016825,0.0058337417,0.032359965,0.030959237,0.015377328,0.005494188
2025-11-09,generative ai online program,Broad match,USA,1.44,5.76,0.0,4,Sunday,1,Nov,0,92,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7219324,0.42723933,0.058270197,-0.0014486474,0.30546698,-0.32432878,0.08278666,-0.16029955,0.012471015,0.010179916,0.026210582,0.011966954,0.07504113,0.021224938,-0.0005740427,0.12827988,-0.010255418,0.021028703,-0.050952878,0.02171968,-0.049330045,-0.031569913,-0.02161235,-0.0029250826,0.052644935,0.0050826566,0.025934467,-0.010001712,-0.013646583,-0.056130227,0.0073656044,0.004984834,0.01690345,0.0006149126,-0.069532506,0.036050558,-0.03471383,-0.06403352,-0.008227953,0.0028213912,0.03500006,0.03331318,0.055409934,0.010404065,0.018983522,-0.015197538,0.021385977,0.00751552,-0.035453312,-0.06342569
2025-11-09,generative ai certificate program,Broad match,USA,1.06,4.24,0.0,4,Sunday,1,Nov,0,92,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.76276165,0.047025397,0.16261508,-0.39063612,0.23786627,0.0626143,-0.08085326,-0.09686869,0.17476532,0.022348594,0.039432302,-0.1643511,0.06538077,-0.03637154,0.03388849,0.071530476,-0.15865692,-0.011941453,0.009584832,0.079836704,-0.13712396,-0.06796824,0.05628051,-0.013011377,0.06536443,-0.03452756,-0.055213735,-0.07498824,0.011487427,-0.0028838129,-0.019140702,-0.010266689,-0.033620074,0.028448481,0.011453057,0.007634149,0.025046963,-0.053485267,-0.0019283496,0.06600433,0.049786303,-0.03074892,0.01796001,0.03398418,-0.013777025,0.0060810996,0.01150956,-0.018301692,-0.0062893773,-0.01220999
2025-11-09,generative ai foundations course,Broad match,USA,1.2,15.6,0.0,13,Sunday,1,Nov,0,92,Medium,33.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,0.0,-0.8787392,0.32876837,-0.08062013,-0.055568054,-0.013342848,0.107672095,-0.026202237,0.024216937,0.05877853,-0.040150117,-0.060904074,-0.10664589,-0.031364877,0.048310887,0.08636239,-0.007604827,-0.028753197,0.048818056,0.034048893,-0.037590515,0.015897997,0.035817754,0.05830953,-0.054629836,-0.037217196,-0.0037983689,0.04042013,0.027146716,-0.036571443,-0.0042616776,-0.021804003,0.023992857,-0.0019588917,-0.007008903,-0.021221438,-0.08661809,-0.04298192,-0.0036821268,-0.09737127,0.031740442,-0.06739174,-0.033260416,-0.030629538,0.062082916,-0.012402217,-0.058070216,0.014120839,0.07361071,-0.005593163,0.07913912
2025-11-09,mit generative ai certificate,Broad match,USA,1.07,9.63,200.0,9,Sunday,1,Nov,0,92,High,71.0,6.18,13.07,2.3978952727983707,3.3041656155645724,3.1743440266439973,0.38946476676172326,0.06676538858772396,22.22222222222222,-0.7301327,0.021218218,0.22000802,-0.5951247,-0.018331025,0.040024605,0.07718005,-3.920647e-05,0.029264392,-0.046151437,-0.049260527,-0.055931274,-0.000958146,-0.026602857,0.006822455,0.015350093,-0.07263902,-0.0050859493,0.0018145029,0.063927196,-0.047168877,0.0055565876,0.012196783,-0.060370553,0.03297011,-0.04442039,-0.08665966,-0.024769135,0.0047234637,0.028491678,-0.032843195,-0.031148035,0.009208982,-0.023329662,0.093557864,-0.010194012,0.036437824,0.0036285152,0.031012526,0.014712642,0.027922789,-0.029322753,0.016571773,-0.0042710425,-0.0058075804,0.039929394,-0.02409958,0.025720026,-0.0036412892,-0.011089461
2025-11-09,online course generative ai,Broad match,USA,3.37,6.74,400.0,2,Sunday,1,Nov,0,92,High,100.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,200.0,-0.78442425,0.35584044,-0.30367857,0.015267754,0.065327145,-0.1559841,0.1693611,-0.1863877,0.09615381,-0.06294642,-0.05642094,0.046646643,-0.06361056,-0.037947,-0.119817585,-0.0014619774,-0.050143924,0.025812607,-0.0053502163,0.030446945,-0.014958583,0.0020947172,0.028186956,-0.0029686627,0.02114338,0.0076547884,-0.012357598,-0.022033168,-0.031809065,-0.01412128,0.024177171,-0.014593985,0.00088182645,0.07434497,-0.028247217,0.01381456,-0.032687344,0.090565205,0.055319063,-0.051117126,-0.03748789,-0.021961873,-0.010461483,-0.027542984,-8.737404e-05,-0.01570537,-0.0044656573,0.008362867,0.042890996,-0.021350099
2025-11-09,professional certificate in ai,Phrase match,USA,0.9,0.9,0.0,1,Sunday,1,Nov,0,92,High,89.0,5.51,20.09,3.4339872044851463,3.673591460489682,3.646984286560468,-0.6690496289808849,-0.05592530708314075,0.0,-0.6793656,-0.47414148,0.05537065,-0.31330046,0.15115209,0.16861066,0.14981574,-0.048649717,0.08125958,-0.07146662,-0.057181437,-0.06738382,0.11297938,-0.06188219,-0.050670788,0.028479781,-0.03632168,-0.13443373,0.045065198,0.11735214,-0.038952965,0.016777748,-0.016938666,-0.0020718942,-0.15875062,0.03498424,0.09626324,0.04898724,0.038209792,-0.0040917606,-0.024489466,0.04586534,0.057872232,0.017093806,0.010188209,-0.013340649,0.01530937,0.0010137368,0.073724754,-0.05381396,-0.01290131,-0.01949189,-0.0022666035,-0.03818775,-0.0041094045,0.046391185,-0.007719863,0.016287401,-0.005610956,0.016325152
2025-11-09,mit professional development,Broad match,A,3.06,3.06,0.0,1,Sunday,1,Nov,0,92,Medium,62.0,1.88,6.47,3.044522437723423,3.3041656155645724,3.4156738870613856,0.0,-0.0510682593673578,0.0,-0.37538022,-0.2525494,0.06872394,-0.331641,-0.4753486,-0.058274157,0.10832121,-0.19235232,0.04384329,-0.22695626,0.20372601,0.041225247,-0.03340502,-0.00405816,0.1760052,0.10060816,0.15651555,-0.1287904,-0.073744245,0.059688408,-0.080338985,-0.06701471,-0.059729926,-0.075795665,-0.2817204,0.09094183,0.071457624,0.05544113,-0.047288932,-0.07164138,0.12770602,0.115353726,0.06588035,-0.005921535,-0.096833795,-0.099875815,-0.12300285,0.056647655,0.060588058,-0.0378807,0.006432771,-0.011086362,-0.043586034,-0.077122055,0.03949363,-0.023240723,-0.022066612,-0.002297939,0.014960912,-0.050040785
2025-11-09,generative ai course,Broad match,A,0.97,5.82,0.0,6,Sunday,1,Nov,0,92,High,80.0,4.81,13.33,6.78105762593618,7.501554805740729,7.564762616403382,-0.612752117708748,-0.06752128078129402,0.0,-0.89385045,0.40056634,-0.026819097,-0.026851378,-0.04426773,0.10295371,-0.041688267,0.009813045,0.06826508,0.03852418,-0.017735109,-0.012833766,0.015896095,-0.049043328,-0.038505048,-0.026087103,-0.01729571,0.055957507,-0.0061886115,0.0037903362,-0.023484021,0.011406742,-0.003650042,0.0188584,-0.020133492,-0.01879789,0.053549856,-0.004924215,0.027243251,-0.012926648,-0.002487386,0.0031853227,0.008778582,0.040482983,-0.010877721,-0.026392281,-0.012270954,0.01644185,0.009358913,-0.013790691,-0.002812547,0.0058890097,7.382296e-05,0.018267328,-0.007876239,-0.006670033,0.020064127,0.004962507,-0.0015957888,0.006929718
2025-11-09,online ai and ml courses,Phrase match,A,1.12,8.96,0.0,8,Sunday,1,Nov,0,92,Medium,51.0,4.64,14.89,2.3978952727983707,2.3978952727983707,2.613437661106721,0.0,-0.11085037113000873,0.0,-0.79149777,-0.07619954,-0.3279015,0.13039978,0.12392062,-0.13972135,0.2679576,-0.08036223,-0.13169214,-0.068188645,-0.10668091,0.0669835,-0.08153688,-0.07583848,0.011718704,-0.06972528,0.05764564,-0.05822395,0.023018062,-0.039668407,0.036902145,-0.062231813,-0.0110527435,-0.0245279,0.022847466,0.01743407,-0.07085095,0.026338417,-0.0819026,0.077150926,-0.045696102,-0.05620865,-0.016997587,-0.03719619,-0.010759396,0.011991871,-0.0932423,-0.049423072,0.029804949,-0.06211083,-0.041515842,-0.04355997,-0.04493101,0.05103982,-0.014914354,-0.02759497,-0.04480869,0.07690362,-0.02252918,-0.010456209
2025-11-09,mit xpro ai,Broad match,A,0.71,0.71,0.0,1,Sunday,1,Nov,0,92,High,80.0,5.35,22.88,4.2626798770413155,4.428132963358339,4.290264046146995,0.2481796294755343,0.0709040145658335,0.0,-0.67598206,-0.17021516,0.19376601,-0.16019255,-0.31448793,-0.17645407,0.004187461,-0.08360307,-0.18391351,0.027110364,0.03898,-0.03159897,0.063380815,-0.06511065,-0.13507672,0.12053776,-0.011933105,0.12937059,0.34614703,0.09520848,0.12685513,-0.04367578,0.21497446,0.03076679,0.06498158,0.0696489,0.027416952,-0.025756957,0.019255372,0.00917262,-0.026918365,0.042867992,0.03275829,-0.04562319,-0.046137538,0.051974334,0.0051244595,-0.00975636,-0.02447994,-0.004123648,-0.010209127,-0.0024704742,-0.015221768,-0.019717598,0.000745681,-0.025768487,-0.007835014,-0.024053551,-0.0039831805,-0.022635998
2025-11-09,generative ai certificate course,Broad match,A,1.07,2.14,0.0,2,Sunday,1,Nov,0,92,High,88.0,5.96,15.94,3.9318256327243257,4.042110380829989,4.152395128935653,0.0,-0.0756238272724548,0.0,-0.87808806,0.08202011,-0.07269953,-0.3143962,0.075089484,0.18882842,-0.0054920563,-0.0473268,0.110803865,-0.063575864,-0.027350955,-0.11228088,-0.014623555,-0.025860677,-0.015779572,0.006576234,-0.10790366,0.007754456,-0.008079657,0.07371159,-0.07600594,-0.0148897655,0.049449373,-0.032273468,-0.01780772,-0.02492135,-0.019823216,-0.031923678,0.017224887,0.01951585,-0.010799881,-0.018560452,-0.029068653,0.03165106,0.02592783,-0.022050256,0.026278272,0.0016856788,0.02750164,0.035304744,0.0036633853,-0.04132914,0.0025035136,0.022244424,-0.050733056,0.028226146,0.038583852,0.021407371,-0.007435076,0.0147165675
2025-11-09,generative ai online course,Broad match,A,1.54,1.54,0.0,1,Sunday,1,Nov,0,92,High,67.0,5.0,13.97,3.9318256327243257,3.7658794899779324,4.000500581036048,-0.49783842823917945,-0.13020422876829868,0.0,-0.84263146,0.38819212,-0.21244818,-0.008872497,0.12256497,-0.13413566,0.14193887,-0.0990394,-0.018988714,-0.073367156,-0.041968457,0.006616989,-0.022543058,-0.0021305361,-0.07205665,0.04723354,-0.0069876737,0.025741015,0.0017700798,0.033016246,0.00065999967,0.021563722,-0.022261845,-0.035436712,0.01325893,0.004561412,0.049804118,-0.01057187,-0.017883826,-0.010811311,0.018110635,-0.028570104,0.017424349,0.024791127,-0.020771526,-0.010060393,-0.017385848,0.041459635,0.011365301,-0.025875242,-0.0046663107,-0.005676258,0.021743666,0.005972624,0.0090016825,0.0058337417,0.032359965,0.030959237,0.015377328,0.005494188
2025-11-09,generative ai online program,Broad match,A,0.89,14.24,400.0,16,Sunday,1,Nov,0,92,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,-0.7219324,0.42723933,0.058270197,-0.0014486474,0.30546698,-0.32432878,0.08278666,-0.16029955,0.012471015,0.010179916,0.026210582,0.011966954,0.07504113,0.021224938,-0.0005740427,0.12827988,-0.010255418,0.021028703,-0.050952878,0.02171968,-0.049330045,-0.031569913,-0.02161235,-0.0029250826,0.052644935,0.0050826566,0.025934467,-0.010001712,-0.013646583,-0.056130227,0.0073656044,0.004984834,0.01690345,0.0006149126,-0.069532506,0.036050558,-0.03471383,-0.06403352,-0.008227953,0.0028213912,0.03500006,0.03331318,0.055409934,0.010404065,0.018983522,-0.015197538,0.021385977,0.00751552,-0.035453312,-0.06342569
2025-11-09,generative ai foundations course,Broad match,A,0.63,3.7800000000000002,0.0,6,Sunday,1,Nov,0,92,Medium,33.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,0.0,-0.8787392,0.32876837,-0.08062013,-0.055568054,-0.013342848,0.107672095,-0.026202237,0.024216937,0.05877853,-0.040150117,-0.060904074,-0.10664589,-0.031364877,0.048310887,0.08636239,-0.007604827,-0.028753197,0.048818056,0.034048893,-0.037590515,0.015897997,0.035817754,0.05830953,-0.054629836,-0.037217196,-0.0037983689,0.04042013,0.027146716,-0.036571443,-0.0042616776,-0.021804003,0.023992857,-0.0019588917,-0.007008903,-0.021221438,-0.08661809,-0.04298192,-0.0036821268,-0.09737127,0.031740442,-0.06739174,-0.033260416,-0.030629538,0.062082916,-0.012402217,-0.058070216,0.014120839,0.07361071,-0.005593163,0.07913912
