keyword,region,match,bid,bid_lb,bid_ub,predicted_clicks,predicted_epc,is_new_keyword,conv_value,cost,profit,combo_key,obs_clicks,obs_cost,obs_conv_value,obs_cpc,obs_epc,replay_ratio,replay_clicks,replay_revenue,replay_cost,replay_profit
generative ai certificate course,USA,Broad match,0.0,0.69,23.82,0.0,0.0,False,0.0,0.0,0.0,generative ai certificate course||Broad match||USA,6.0,7.92,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0
generative ai fundamentals course,USA,Broad match,0.0,0.5939498951717554,13.688260661035226,0.0,0.0,True,0.0,0.0,0.0,generative ai fundamentals course||Broad match||USA,5.0,4.2,0.0,0.8400000000000001,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online course,USA,Broad match,0.0,0.43,34.1,0.0,0.0,False,0.0,0.0,0.0,generative ai online course||Broad match||USA,9.0,11.09,0.0,1.232222222222222,0.0,0.0,0.0,0.0,0.0,0.0
generative ai online program,USA,Broad match,0.0,0.35,17.35,0.0,0.0,False,0.0,0.0,0.0,generative ai online program||Broad match||USA,7.0,7.700000000000001,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certificate program,USA,Broad match,0.0,0.6235286754939438,21.525294275747452,0.0,0.0,True,0.0,0.0,0.0,generative ai certificate program||Broad match||USA,0.0,0.0,0.0,,,0.0,0.0,,0.0,
generative ai foundations course,USA,Broad match,0.0,0.65,14.98,0.0,0.0,False,0.0,0.0,0.0,generative ai foundations course||Broad match||USA,17.0,22.61,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0
mit generative ai certificate,USA,Broad match,0.0,0.5958331824362112,20.56919768931964,0.0,0.0,True,0.0,0.0,0.0,mit generative ai certificate||Broad match||USA,5.0,7.9,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0
generative ai certification online,USA,Broad match,6.765421556309548e-17,0.24,4.63,-1.701144213583916e-14,-2.4960700173437544e-11,False,4.246175066704633e-25,-1.1508957732971878e-30,4.246186575662366e-25,generative ai certification online||Broad match||USA,0.0,0.0,0.0,,,2.0,0.0,,0.0,
online course generative ai,USA,Broad match,0.0,0.56,3.61,0.0,0.0,False,0.0,0.0,0.0,online course generative ai||Broad match||USA,2.0,3.84,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0
professional ai certificate,USA,Phrase match,0.0,0.41,4.43,0.0,-3.136335635645082e-11,False,-0.0,0.0,-0.0,professional ai certificate||Phrase match||USA,1.0,1.13,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0
